unit1_txt	unit2_txt	dir	rel_type	orig_label	label
A storm yesterday caused a crane to fall into Mecca 's Grand Mosque ,	according to Saudi Arabia 's Civil Defense Authority .	1<2	implicit	attribution-positive	attribution
Civil Defense Authority director General Suleiman al - Amr , in remarks to al - Ikhbariya television , said	""" All those <*> and the dead have been taken to hospital ."	1>2	implicit	attribution-positive	attribution
A storm yesterday caused a crane to fall into Mecca 's Grand Mosque ,	""" All those <*> and the dead have been taken to hospital ."	1<2	implicit	elaboration-additional	elaboration
""" All those <*> and the dead have been taken to hospital ."	who were wounded	1<2	implicit	elaboration-attribute	elaboration
""" All those <*> and the dead have been taken to hospital ."	"There are no casualties left at the location . """	1<2	implicit	joint-list	conjunction
A storm yesterday caused a crane to fall into Mecca 's Grand Mosque ,	The accident , <*> was caused by strong winds and heavy rain	1<2	implicit	elaboration-additional	elaboration
The accident , <*> was caused by strong winds and heavy rain	which occurred yesterday afternoon ,	1<2	implicit	elaboration-attribute	elaboration
The accident , <*> was caused by strong winds and heavy rain	that led the crane to fall .	1<2	implicit	elaboration-attribute	elaboration
The accident , <*> was caused by strong winds and heavy rain	Photos released of the scene showed numerous bloodied bodies and various scattered debris .	1<2	implicit	elaboration-additional	elaboration
A storm yesterday caused a crane to fall into Mecca 's Grand Mosque ,	The accident occurred at a time	1<2	implicit	context-background	frame
The accident occurred at a time	when the mosque was relatively uncrowded .	1<2	explicit	context-circumstance	temporal
when the mosque was relatively uncrowded .	""" Had it happened five hours earlier or four hours earlier ,"	1>2	explicit	joint-sequence	temporal
""" Had it happened an hour later"	"it would have been much worse , """	1>2	implicit	contingency-condition	condition
when the mosque was relatively uncrowded .	""" Had it happened an hour later"	1<2	explicit	joint-sequence	temporal
The accident occurred at a time	"it would have been much worse , """	1<2	implicit	elaboration-additional	elaboration
"it would have been much worse , """	Khaled Al - Maeena , editor at large at the Saudi Gazette , said .	1<2	implicit	attribution-positive	attribution
""" Had it happened five hours earlier or four hours earlier ,"	"the death toll would have been more than a thousand . """	1>2	implicit	contingency-condition	condition
I think	"the death toll would have been more than a thousand . """	1>2	implicit	attribution-positive	attribution
"it would have been much worse , """	"the death toll would have been more than a thousand . """	1<2	implicit	joint-list	conjunction
A storm yesterday caused a crane to fall into Mecca 's Grand Mosque ,	The crane accident comes just ten days before the beginning of the Hajj , the annual pilgrimage to Mecca , Islam 's holiest site .	1<2	implicit	context-circumstance	temporal
As undergoing a pilgrimage to Mecca is a mandatory religious duty for all Muslims	millions of pilgrims arrive in Mecca each year for the Hajj .	1>2	explicit	causal-cause	causal
As undergoing a pilgrimage to Mecca is a mandatory religious duty for all Muslims	who physically and financially can ,	1<2	implicit	elaboration-attribute	elaboration
millions of pilgrims arrive in Mecca each year for the Hajj .	Construction was underway at the mosque	1>2	implicit	context-background	frame
A storm yesterday caused a crane to fall into Mecca 's Grand Mosque ,	Construction was underway at the mosque	1<2	implicit	context-background	frame
Construction was underway at the mosque	in order to enlarge the mosque	1<2	explicit	purpose-goal	purpose
in order to enlarge the mosque	and improve crowd control ,	1<2	explicit	joint-list	conjunction
and improve crowd control ,	which has been a recurring problem during Mecca 's pilgrimages .	1<2	implicit	elaboration-attribute	elaboration
Scientology defector arrested	that a defector from the elite group within Scientology <*> was first persuaded to travel back to a management building for the organization in California ,	1>2	implicit	organization-heading	organization
Scientology defector arrested	after attempting to leave organization	1<2	explicit	context-circumstance	temporal
Saturday , October 9 , 2010	that a defector from the elite group within Scientology <*> was first persuaded to travel back to a management building for the organization in California ,	1>2	implicit	context-circumstance	temporal
Recent reports have revealed	that a defector from the elite group within Scientology <*> was first persuaded to travel back to a management building for the organization in California ,	1>2	implicit	attribution-positive	attribution
that a defector from the elite group within Scientology <*> was first persuaded to travel back to a management building for the organization in California ,	called the Sea Org	1<2	implicit	elaboration-attribute	elaboration
that a defector from the elite group within Scientology <*> was first persuaded to travel back to a management building for the organization in California ,	where he was interrogated by an attorney for Scientology	1<2	implicit	elaboration-attribute	elaboration
that a defector from the elite group within Scientology <*> was first persuaded to travel back to a management building for the organization in California ,	and then arrested .	1<2	explicit	joint-sequence	temporal
that a defector from the elite group within Scientology <*> was first persuaded to travel back to a management building for the organization in California ,	Daniel Montalvo in September 2010 ,	1<2	implicit	context-background	frame
Daniel Montalvo in September 2010 ,	after having left the elite group within Scientology	1<2	explicit	context-circumstance	temporal
after having left the elite group within Scientology	called the Sea Org .	1<2	implicit	elaboration-attribute	elaboration
Daniel Montalvo in September 2010 ,	Montalvo is holding a copy of the book Blown for Good critical of Scientology ,	1<2	implicit	elaboration-additional	elaboration
Montalvo is holding a copy of the book Blown for Good critical of Scientology ,	written by Marc Headley .	1<2	implicit	elaboration-attribute	elaboration
Image :	Mark Rathbun .	1>2	implicit	organization-preparation	organization
Montalvo is holding a copy of the book Blown for Good critical of Scientology ,	Mark Rathbun .	1<2	implicit	attribution-positive	attribution
that a defector from the elite group within Scientology <*> was first persuaded to travel back to a management building for the organization in California ,	Daniel Montalvo , 19 , a member of Scientology all his life , was arrested	1<2	implicit	elaboration-additional	elaboration
Daniel Montalvo , 19 , a member of Scientology all his life , was arrested	after leaving its elite group the Sea Org .	1<2	explicit	context-circumstance	temporal
Daniel Montalvo , 19 , a member of Scientology all his life , was arrested	He was released on US$ 20,000 bail on Thursday .	1<2	implicit	joint-sequence	temporal
Daniel Montalvo , 19 , a member of Scientology all his life , was arrested	Montalvo was charged with taking hard drives and a zip drive from the Scientology organization	1<2	implicit	elaboration-additional	elaboration
Montalvo was charged with taking hard drives and a zip drive from the Scientology organization	after leaving the Sea Org group .	1<2	explicit	context-circumstance	temporal
Montalvo was charged with taking hard drives and a zip drive from the Scientology organization	The Sea Org requires members to sign a billion - year - contract , <*> for multiple lifetimes .	1<2	implicit	context-background	frame
The Sea Org requires members to sign a billion - year - contract , <*> for multiple lifetimes .	agreeing to work for the organization	1<2	implicit	purpose-attribute	purpose
agreeing to work for the organization	founded by science fiction writer L. Ron Hubbard	1<2	implicit	elaboration-attribute	elaboration
The Sea Org requires members to sign a billion - year - contract , <*> for multiple lifetimes .	Members of the Sea Org live a strict lifestyle –	1<2	implicit	elaboration-additional	elaboration
