unit1_txt	unit2_txt	dir	rel_type	orig_label	label
that she was kept at Flag Land Base in Clearwater , Florida	until she was eighteen	1<2	explicit	temporal.asynchronous.precedence	temporal
that she was kept at Flag Land Base in Clearwater , Florida until she was eighteen	and then transferred to the Freewinds .	1<2	explicit	expansion.conjunction	conjunction
that she was kept at Flag Land Base in Clearwater , Florida until she was eighteen	and then transferred to the Freewinds .	1<2	explicit	temporal.asynchronous.precedence	temporal
On board the Freewinds , Paris claims that she was working from 6:00 am to midnight and due to lack of sleep ended up being a walking zombie .	She also claims that in 1997 and 1998 , she was tasked with removal of asbestos from the ship .	1<2	implicit	temporal.asynchronous.precedence	temporal
that she was working from 6:00 am to midnight	and due to lack of sleep ended up being a walking zombie .	1<2	explicit	contingency.cause.result	causal
In 2007 , Paris left the ship after a confrontation with the ship 's management .	She was eventually sent to Rehabilitation Project Force in Sydney , which the Church describes as a religious retreat , but critics charge is a forced work camp .	1<2	altlex	temporal.asynchronous.precedence	temporal
She was eventually sent to Rehabilitation Project Force in Sydney , which the Church describes as a religious retreat ,	but critics charge is a forced work camp .	1>2	explicit	comparison.concession.arg1-as-denier	concession
She was eventually sent to Rehabilitation Project Force in Sydney , which the Church describes as a religious retreat , but critics charge is a forced work camp .	Here , she met her future husband and subsequently left the church .	1<2	implicit	contingency.cause.result	causal
Here , she met her future husband	and subsequently left the church .	1<2	explicit	expansion.conjunction	conjunction
Here , she met her future husband	and subsequently left the church .	1<2	explicit	temporal.asynchronous.precedence	temporal
She certainly was n't ' forced ' to be there .	She was also never forced to perform labour in the engine room .	1<2	explicit	expansion.conjunction	conjunction
She was also never forced to perform labour in the engine room .	They also claimed Paris was a volunteer and claim she has a vested interest for misrepresenting her experiences with the Church .	1<2	explicit	expansion.conjunction	conjunction
They also claimed Paris was a volunteer	and claim she has a vested interest for misrepresenting her experiences with the Church .	1<2	explicit	expansion.conjunction	conjunction
They also claimed Paris was a volunteer and claim she has a vested interest for misrepresenting her experiences with the Church .	The Church also claims that Paris not having her passport was maritime procedure .	1<2	explicit	expansion.conjunction	conjunction
the country 's military has been placed on high alert	and has been told to prepare a " quasi - state of war " .	1<2	explicit	expansion.conjunction	conjunction
The report comes	after North and South Korea exchanged artillery fire yesterday .	1<2	explicit	temporal.asynchronous.succession	temporal
" War maniacs of the South Korean puppet military made another grave provocation to the DPRK in the central western sector of the front on Thursday afternoon .	They perpetrated such reckless action as firing 36 shells at KPA civil police posts under the absurd pretext that the KPA fired one shell at the south side .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
They perpetrated such reckless action <*> under the absurd pretext	as firing 36 shells at KPA civil police posts	1>2	explicit	expansion.level-of-detail.arg1-as-detail	elaboration
They perpetrated such reckless action as firing 36 shells at KPA civil police posts under the absurd pretext that the KPA fired one shell at the south side .	Six shells of them hit the area near KPA civil police posts 542 and 543 and other 15 shells fell near KPA civil police posts 250 and 251 " , said KCNA .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
Six shells of them hit the area near KPA civil police posts 542 and 543	and other 15 shells fell near KPA civil police posts 250 and 251 " ,	1<2	explicit	expansion.conjunction	conjunction
" Foolhardy provocation deserves harsh punishment " , it added ;	and , later , " Kim Jong - un issued an order of the supreme commander of the Korean People 's Army [ KPA ] that the front - line large combined units of the KPA should enter a wartime state to be fully battle ready to launch surprise operations " .	1<2	explicit	expansion.conjunction	conjunction
" Foolhardy provocation deserves harsh punishment " , it added ;	and , later , " Kim Jong - un issued an order of the supreme commander of the Korean People 's Army [ KPA ] that the front - line large combined units of the KPA should enter a wartime state to be fully battle ready to launch surprise operations " .	1<2	explicit	temporal.asynchronous.precedence	temporal
that the front - line large combined units of the KPA should enter a wartime state	to be fully battle ready to launch surprise operations " .	1<2	implicit	contingency.purpose.arg2-as-goal	purpose
" Commanders of the Korean People 's Army were hastily dispatched to the front - line troops	to command military operations to destroy psychological warfare tools if the enemy does not stop the propaganda broadcast within 48 hours and prepare against the enemy 's possible counteractions " ,	1<2	implicit	contingency.purpose.arg2-as-goal	purpose
to command military operations	to destroy psychological warfare tools if the enemy does not stop the propaganda broadcast within 48 hours and prepare against the enemy 's possible counteractions " ,	1<2	implicit	contingency.purpose.arg2-as-goal	purpose
to destroy psychological warfare tools	if the enemy does not stop the propaganda broadcast within 48 hours	1<2	explicit	contingency.condition.arg2-as-cond	condition
to destroy psychological warfare tools if the enemy does not stop the propaganda broadcast within 48 hours	and prepare against the enemy 's possible counteractions " ,	1<2	explicit	expansion.conjunction	conjunction
No injuries or deaths were reported in the attacks from either side ,	but South Korea evacuated about 80 people in the town of Yeoncheon after at least one shell landed near the area .	1<2	explicit	comparison.contrast	contrast
No injuries or deaths were reported in the attacks from either side , but South Korea evacuated about 80 people in the town of Yeoncheon after at least one shell landed near the area .	The South retaliated by firing dozens of rounds of artillery into the north .	1<2	implicit	contingency.cause.result	causal
but South Korea evacuated about 80 people in the town of Yeoncheon	after at least one shell landed near the area .	1<2	explicit	temporal.asynchronous.succession	temporal
The South retaliated	by firing dozens of rounds of artillery into the north .	1<2	explicit	expansion.manner.arg2-as-manner	mode
The South retaliated	by firing dozens of rounds of artillery into the north .	1>2	explicit	contingency.purpose.arg1-as-goal	purpose
South Korea had recently started to broadcast propaganda from loudspeakers after an 11 - year lull .	The broadcasts began on August 10 and South Korea says the broadcasts will continue .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
The broadcasts began on August 10	and South Korea says the broadcasts will continue .	1<2	explicit	expansion.conjunction	conjunction
